Gene stable ID	Gene stable ID version	Gene name	HGNC symbol	HGNC ID
ENSG00000136630	ENSG00000136630.13	HLX	HLX	HGNC:4978
ENSG00000110888	ENSG00000110888.19	CAPRIN2	CAPRIN2	HGNC:21259
ENSG00000155592	ENSG00000155592.16	ZKSCAN2	ZKSCAN2	HGNC:25677
ENSG00000116141	ENSG00000116141.17	MARK1	MARK1	HGNC:6896
ENSG00000186628	ENSG00000186628.12	FSD2	FSD2	HGNC:18024
ENSG00000175084	ENSG00000175084.13	DES	DES	HGNC:2770
ENSG00000183647	ENSG00000183647.11	ZNF530	ZNF530	HGNC:29297
ENSG00000177106	ENSG00000177106.17	EPS8L2	EPS8L2	HGNC:21296
ENSG00000166704	ENSG00000166704.13	ZNF606	ZNF606	HGNC:25879
ENSG00000166278	ENSG00000166278.16	C2	C2	HGNC:1248
ENSG00000156232	ENSG00000156232.7	WHAMM	WHAMM	HGNC:30493
ENSG00000166192	ENSG00000166192.15	SENP8	SENP8	HGNC:22992
ENSG00000136531	ENSG00000136531.19	SCN2A	SCN2A	HGNC:10588
ENSG00000008710	ENSG00000008710.20	PKD1	PKD1	HGNC:9008
ENSG00000086232	ENSG00000086232.13	EIF2AK1	EIF2AK1	HGNC:24921
ENSG00000175318	ENSG00000175318.12	GRAMD2A	GRAMD2A	HGNC:27287
ENSG00000186017	ENSG00000186017.16	ZNF566	ZNF566	HGNC:25919
ENSG00000161021	ENSG00000161021.13	MAML1	MAML1	HGNC:13632
ENSG00000213316	ENSG00000213316.10	LTC4S	LTC4S	HGNC:6719
ENSG00000197647	ENSG00000197647.13	ZNF433	ZNF433	HGNC:20811
ENSG00000137817	ENSG00000137817.17	PARP6	PARP6	HGNC:26921
ENSG00000106346	ENSG00000106346.12	USP42	USP42	HGNC:20068
ENSG00000162817	ENSG00000162817.7	C1orf115	C1orf115	HGNC:25873
ENSG00000165046	ENSG00000165046.13	LETM2	LETM2	HGNC:14648
ENSG00000161013	ENSG00000161013.17	MGAT4B	MGAT4B	HGNC:7048
ENSG00000131126	ENSG00000131126.19	TEX101	TEX101	HGNC:30722
ENSG00000117593	ENSG00000117593.12	DARS2	DARS2	HGNC:25538
ENSG00000124466	ENSG00000124466.9	LYPD3	LYPD3	HGNC:24880
ENSG00000221838	ENSG00000221838.12	AP4M1	AP4M1	HGNC:574
ENSG00000105755	ENSG00000105755.8	ETHE1	ETHE1	HGNC:23287
ENSG00000204571	ENSG00000204571.7	KRTAP5-11	KRTAP5-11	HGNC:23606
ENSG00000177947	ENSG00000177947.15	CIMAP1A	CIMAP1A	HGNC:19905
ENSG00000176472	ENSG00000176472.11	ZNF575	ZNF575	HGNC:27606
ENSG00000184261	ENSG00000184261.5	KCNK12	KCNK12	HGNC:6274
ENSG00000118156	ENSG00000118156.13	ZNF541	ZNF541	HGNC:25294
ENSG00000197852	ENSG00000197852.12	INKA2	INKA2	HGNC:28045
ENSG00000138081	ENSG00000138081.22	FBXO11	FBXO11	HGNC:13590
ENSG00000185627	ENSG00000185627.19	PSMD13	PSMD13	HGNC:9558
ENSG00000179168	ENSG00000179168.15	GGN	GGN	HGNC:18869
ENSG00000214814	ENSG00000214814.7	FER1L6	FER1L6	HGNC:28065
ENSG00000188766	ENSG00000188766.13	SPRED3	SPRED3	HGNC:31041
ENSG00000177311	ENSG00000177311.12	ZBTB38	ZBTB38	HGNC:26636
ENSG00000261787	ENSG00000261787.2	TCF24	TCF24	HGNC:32275
ENSG00000215845	ENSG00000215845.11	TSTD1	TSTD1	HGNC:35410
ENSG00000121022	ENSG00000121022.14	COPS5	COPS5	HGNC:2240
ENSG00000161011	ENSG00000161011.20	SQSTM1	SQSTM1	HGNC:11280
ENSG00000189190	ENSG00000189190.11	ZNF600	ZNF600	HGNC:30951
ENSG00000182986	ENSG00000182986.15	ZNF320	ZNF320	HGNC:13842
ENSG00000158773	ENSG00000158773.14	USF1	USF1	HGNC:12593
ENSG00000172071	ENSG00000172071.15	EIF2AK3	EIF2AK3	HGNC:3255
ENSG00000163946	ENSG00000163946.14	TASOR	TASOR	HGNC:30314
ENSG00000140488	ENSG00000140488.16	CELF6	CELF6	HGNC:14059
ENSG00000166800	ENSG00000166800.11	LDHAL6A	LDHAL6A	HGNC:28335
ENSG00000167754	ENSG00000167754.13	KLK5	KLK5	HGNC:6366
ENSG00000167964	ENSG00000167964.13	RAB26	RAB26	HGNC:14259
ENSG00000066777	ENSG00000066777.9	ARFGEF1	ARFGEF1	HGNC:15772
ENSG00000111247	ENSG00000111247.15	RAD51AP1	RAD51AP1	HGNC:16956
ENSG00000110171	ENSG00000110171.21	TRIM3	TRIM3	HGNC:10064
ENSG00000161010	ENSG00000161010.16	MRNIP	MRNIP	HGNC:30817
ENSG00000186517	ENSG00000186517.14	ARHGAP30	ARHGAP30	HGNC:27414
ENSG00000179361	ENSG00000179361.18	ARID3B	ARID3B	HGNC:14350
